text,pca1,pca2,pca3,pca4,pca5,pca6
49,-0.33116440432916666,-0.0434864703708382,-0.5463744783198204,-0.5038550378495155,-0.7136619581013273,-0.26891086102282774
54,-0.34693820163544736,-0.07982197890694025,-0.5344871859566126,-0.7143908279777971,-0.6482972153351435,0.20024924329889102
48,-0.24635394739524547,-0.3711624734069894,-0.24280546918984458,-0.6595078918273136,-0.8154438099294102,-0.07444290494820008
128,-0.6578041616977512,0.10169242721839084,0.08580058700395722,-0.5226828984217384,-0.1630962345322972,-0.05221048044908926
201,-0.12885569992207974,-0.008145347382603496,-0.4396245476759848,-0.4802325623956988,0.204852954587932,-0.332264511108566
167,-0.23819228262215966,0.0556530889988806,-0.17103380804244622,-0.48864393017303925,0.15221837627606408,0.19019240952057634
10,-0.5496609362750411,0.04653891904968276,-0.7013705317064165,-0.5118113931854008,-0.45357201956072235,0.08109324692725053
144,-0.8596126687943045,-0.20621439437353942,-0.0814095944174524,-0.7862107837508587,-0.303875097223502,-0.07557128373599971
291,0.3100200414291594,0.1069626161368457,-0.7454330901013551,-0.037789883248856314,0.14418040805389065,0.5248023047031594
147,-0.6279070291150138,1.0993766915278034,0.3422316870778685,-0.9714210216275728,-0.2303255379067437,-0.1358322354083796
67,-0.4106684591173584,-0.32750694243300804,-0.9024704341549796,-0.5754221167963108,-0.16038644504428612,0.2672361256481203
131,0.054317475296391055,-0.13992467984002116,-1.1520233149131935,-0.7765018905771575,0.24015474124756567,0.5958980560143541
482,0.50156957307619,0.2692893521136737,-0.954492111709394,-0.9558974368880769,-0.03092183405061528,0.08987518754634005
140,-0.5301408571272253,-0.2609539221131563,0.3494493443199227,-0.6325852220508661,-0.2782768812043964,-0.10434738648174657
100,-1.3294922849318176,-0.1162311188925909,0.3134147575741839,-1.1562081740202248,-0.1117807614511583,-0.0717262064071469
185,-0.5262904645436097,0.006440031850104602,0.35464135863072926,-0.42963131914673747,-0.17197562185666013,-0.35111976280396995
45,0.17097585776565702,-0.9026662804262385,0.004748672359375974,-0.19468385110804273,0.4347979804980121,-0.36789094226412217
350,0.38022925993481593,-0.07933911182216137,0.9913467346416547,-0.6950903844593171,0.43761531021731087,-0.515314093441245
110,-0.8217289905524685,-0.14205985748880096,0.1755834604891754,-1.0625678482690435,-0.24644098629764608,-0.09261716763374814
172,-0.6240886094949456,-0.4340799137765419,-0.012420043009164744,-0.879800227124066,-0.32695782293338244,-0.07001476197560563
191,-0.41652543991658864,0.8194445664228381,0.37110745127944833,-0.8502708394883765,-0.3083513389019919,0.1822552890902588
214,-0.27692972749442124,0.17739076435844078,-0.7502760086628206,-0.48640994468546594,0.29625678953183787,0.7724682253055131
157,-0.4609396752357145,-0.43590025735887805,-0.004249322991332385,-0.6952535326710172,0.0682045521662055,0.27344073404150676
16,-0.028968111605477794,0.09045581980371256,-0.15237396923755342,-0.4476429400416223,-0.4591750357314869,-0.015223012540306464
284,0.22586106373947917,-0.3861668711671245,-0.24476312876866316,-0.39897903508010046,-0.3613082442186685,-0.2936215291270753
222,-0.29187187301154083,-0.004939531319664901,0.04610122760964089,-0.9420391130426661,-0.10328134784921246,0.034139275898078594
317,1.5856034808187573,0.9080550870642522,0.5416876349766472,-0.8498904504596324,0.31267824570513225,-0.3251162138424213
442,0.9484075984277086,0.2698120964546788,-0.5054818867936911,-0.6105384794273604,0.23258494517782077,0.2819684750330341
422,1.0144039037894956,-0.7538062937945694,0.6264811659289595,-1.0393763477554543,0.45944946657947094,0.3674393041758077
238,-0.05250019195521772,-0.2103321786331515,0.24440217771088477,-0.26282393975360635,-0.3669397772013927,0.1265319888776713
97,-0.6920862049805901,-0.28490061148587703,-0.08603239143502699,-0.2527024921675403,-0.5459173016950095,0.1495131103406212
470,0.6236559294879451,-0.6827627260003757,-0.3679979073943531,0.2912989380084666,-0.08121827471936295,0.01831686955161313
195,-0.28247039106026084,-0.015340721423025495,0.3152796652863061,-0.23338012943903685,0.3365780598885858,0.45360613701159636
316,0.3758637117519561,-0.3005555326931925,0.49747367826066535,-0.38939250059871594,0.02343811322030967,-0.045437985004114195
250,0.040962148337254145,0.5870725757533524,-0.48445667226700573,-0.14982851127311536,0.008195685003706503,0.15073807023103422
63,-0.046958063245480026,0.15427785268081684,-0.20930822265275864,-0.2513698954585339,-0.43793854301857216,-0.010521855339365279
109,-0.7791309592859742,-0.39212001199784036,0.35414246707694763,-0.24091222473621077,-0.3335967957605396,-0.02666723881403128
473,0.10977238153827519,-1.1195022926052227,0.35012157951978917,0.04847385053008375,-0.4663771426618708,0.5006598014874527
164,-0.6973594551057126,-0.20138425233854243,0.016662693133462848,-0.4369724675135584,-0.1287844868108336,0.5057231722919728
449,0.6149359247929443,0.7179393546178723,-0.6562210645608202,-0.0651096874547626,0.050184624809404645,0.4830841496978431
18,-0.5119254855535763,-0.408981627892399,-0.5988371894518685,-0.45582848451116886,-0.21673403702538496,0.4964930895597909
383,0.3657035751931568,0.46787715810914154,0.7775542311052953,-0.04740505063991872,0.19238135444622517,0.9838897465745908
150,-0.644350676625082,0.0833793790909649,0.9371912072043574,-0.37753572188609,0.06403072718049238,0.2925669906294126
133,-1.0129933169826404,-0.4287895933112363,-0.1260434638177423,-0.40643648165344703,-0.47090941611785087,-0.0757192967700598
